	n_estimators	target
0	36	Frrs1
0	196	Dpyd
0	303	Alg14
0	329	Abcd3
0	359	Gclm
0	293	Dnttip2
0	25	4930447N08Rik
0	48	Usp53
0	225	Sec24d
0	150	Mettl14
0	352	Snhg8
0	81	Snora24
0	262	Tram1l1
0	304	Larp7
0	138	4930422G04Rik
0	25	Alpk1
0	113	5730508B09Rik
0	161	Gar1
0	192	Pla2g12a
0	136	Ccdc109b
0	223	Sec24b
0	347	Ostc
0	123	Rpl34
0	43	Cyp2u1
0	368	Papss1
0	319	Aimp1
0	138	Tbck
0	184	Ints12
0	246	Ppa2
0	219	Tet2
0	148	Cenpe
0	97	Slc9b2
0	248	Cisd2
0	377	Ube2d3
0	39	Manba
0	25	Nfkb1
0	246	Dnajb14
0	326	Lamtor3
0	133	Mttp
0	151	Trmt10a
0	388	Adh5
0	259	Metap1
0	289	Eif4e
0	287	Unc5c
0	212	Gbp5
0	243	Gbp2
0	163	Ccbl2
0	276	Gtf2b
0	238	Pkn2
0	232	Hs2st1
0	481	Sept15
0	419	Sh3glb1
0	161	Odf2l
0	159	Znhit6
0	127	Bcl10
0	202	2410004B18Rik
0	197	Syde2
0	278	Ssx2ip
0	76	Ctbs
0	42	Spata1
0	34	Rpf1
0	457	Ttll7
0	332	Fubp1
0	117	Nexn
0	320	Usp33
0	245	Zzz3
0	131	AI115009
0	315	Pigk
0	235	Rabggtb
0	201	Slc44a5
0	138	Tyw3
0	150	Cryz
0	89	4930570G19Rik
0	468	Zranb2
0	141	Ankrd13c
0	388	Srsf11
0	174	Lrrc40
0	284	Lrrc7
0	396	Wls
0	280	Tmem68
0	332	Tgs1
0	340	Lyn
0	229	Chchd7
0	271	Fam110b
0	268	Ubxn2b
0	491	Sdcbp
0	410	Rab2a
0	277	Chd7
0	266	Clvs1
0	303	2610301B20Rik
0	34	Plekhf2
0	25	Trp53inp1
0	134	Ccne2
0	213	Ints8
0	44	Dpy19l4
0	212	1110037F02Rik
0	25	1700123M08Rik
0	161	Tmem67
0	164	Rbm12b2
0	103	Rbm12b1
0	357	Fam92a
0	285	Triqk
0	296	Otud6b
0	304	Tmem55a
0	260	Tmem64
0	209	Nbn
0	111	Osgin2
0	25	Ripk2
0	308	Mmp16
0	234	Rmdn1
0	332	Wwp1
0	220	Ggh
0	149	Nkain3
0	319	Ccnc
0	180	Tstd3
0	311	Usp45
0	463	Sfrs18
0	290	Coq3
0	260	Faxc
0	186	Fbxl4
0	190	Klhl32
0	331	Ndufaf4
0	249	Ufl1
0	244	Map3k7
0	188	Bach2
0	211	Casp8ap2
0	251	Mdn1
0	280	Lyrm2
0	281	Rragd
0	25	4933421O10Rik
0	298	Ube2j1
0	220	Srsf12
0	252	Rngtt
0	268	Akirin2
0	245	Rars2
0	189	Slc35a1
0	268	Smim8
0	255	Zfp292
0	234	Aco1
0	203	Topors
0	156	2010003O02Rik
0	206	Aptx
0	53	Gm6297
0	413	Dnaja1
0	297	Mir207
0	324	Smu1
0	322	Bag1
0	416	Chmp5
0	219	Nfx1
0	371	Ube2r2
0	187	Ubap2
0	236	Dcaf12
0	190	Ubap1
0	337	Nudt2
0	114	Fam219a
0	26	Cntfr
0	209	Rpp25l
0	262	Sigmar1
0	271	Galt
0	215	Gm13308_loc1
0	288	Gm13298_loc3
0	201	4933409K07Rik_loc2
0	230	Gm21586_loc1
0	231	Gm13298_loc4
0	188	Gm20878_loc4
0	330	N28178
0	262	Dnajb5
0	432	Vcp
0	27	Fancg
0	133	Pigo
0	269	Stoml2
0	196	Fam214b
0	243	Unc13b
0	347	Rusc2
0	198	Tesk1
0	228	Ccdc107
0	333	Creb3
0	230	Gba2
0	109	Rgp1
0	161	Npr2
0	223	Hint2
0	351	Tmem8b
0	188	Reck
0	191	Gm12504
0	318	Zcchc7
0	293	Grhpr
0	101	Zbtb5
0	148	Polr1e
0	139	Fbxo10
0	309	Tomm5
0	94	Frmpd1
0	177	Trmt10b
0	49	Exosc3
0	246	Dcaf10
0	321	Slc25a51
0	58	Shb
0	208	Aldh1b1
0	166	Tdrd7
0	123	Tstd2
0	290	Ncbp1
0	143	Xpa
0	25	5830415F09Rik
0	254	Anp32b
0	187	Nans
0	279	Gabbr2
0	319	Sec61b
0	164	Stx17
0	255	Erp44
0	57	Invs
0	249	Tex10
0	109	Msantd3
0	396	Tmeff1
0	205	Mrpl50
0	199	Zfp189
0	27	Aldob
0	318	Tmem246
0	348	Rnf20
0	265	Smc2
0	349	Nipsnap3b
0	256	Fsd1l
0	249	Fktn
0	234	Tmem38b
0	339	Rad23b
0	285	Ikbkap
0	151	BC026590
0	153	Tmem245
0	253	Palm2
0	367	Akap2
0	288	AI314180
0	136	Zkscan16
0	128	Dnajc25
0	382	Gng10
0	379	Ugcg
0	254	Hsdl2
0	234	E130308A19Rik
0	203	Inip
0	396	Snx30
0	191	Zfp37
0	182	Slc31a2
0	35	Fkbp15
0	230	Cdc26
0	183	Prpf4
0	97	Wdr31
0	179	Hdhd3
0	260	Alad
0	191	Pole3
0	270	Rgs3
0	178	Col27a1
0	482	Atp6v1g1
0	204	6330416G13Rik
0	122	Astn2
0	25	Cdk5rap2
0	286	C630043F03Rik
0	167	Frmd3
0	192	Kdm4c
0	316	Tmem261
0	286	Lurap1l
0	329	Zdhhc21
0	224	Snapc3
0	57	Ccdc171
0	171	Cntln
0	117	Adamtsl1
0	287	Rraga
0	25	Haus6
0	72	Dennd4c
0	575	Rps6
0	271	Acer2
0	294	Mllt3
0	294	Focad
0	133	Mtap
0	127	Zfp352
0	141	Caap1
0	262	Plaa
0	249	Gm12657
0	263	Ift74
0	232	Mysm1
0	128	Fggy
0	221	Hook1
0	204	Usp1
0	232	Dock7
0	227	Atg4c
0	153	Alg6
0	52	Efcab7
0	281	Pgm2
0	181	Cachd1
0	285	Raver2
0	132	E130102H24Rik
0	306	Ak4
0	298	Leprot
0	390	Pde4b
0	262	Sgip1
0	245	Mier1
0	25	Slc35d1
0	60	Oma1
0	383	Dab1
0	300	Usp24
0	145	Pars2
0	191	Ttc4
0	239	Mrpl37
0	182	Tceanc2
0	514	Tmem59
0	144	Lrrc42
0	284	Hspb11
0	264	Yipf1
0	25	Ndc1
0	245	Magoh
0	235	0610037L13Rik
0	129	Cpt2
0	113	Podn
0	389	Scp2
0	244	Echdc2
0	264	Selrc1
0	45	Gpx7
0	326	Zcchc11
0	192	Cc2d1b
0	27	Zfyve9
0	80	3110021N24Rik
0	342	Btf3l4
0	219	Txndc12
0	148	Kti12
0	309	Nrd1
0	304	Osbpl9
0	386	Eps15
0	32	Cdkn2c
0	204	Faf1
0	219	Dmrta2
0	181	Agbl4
0	160	Bend5
0	347	Cmpk1
0	166	Tal1
0	111	Cyp4x1
0	349	Efcab14
0	207	Atpaf1
0	111	Mob3c
0	238	Mknk1
0	174	Nsun4
0	265	Lrrc41
0	25	Lurap1
0	263	Pomgnt1
0	240	Pik3r3
0	275	Mast2
0	191	Ipp
0	137	Tmem69
0	239	Gpbp1l1
0	73	C530005A16Rik
0	148	Mmachc
0	196	Tesk2
0	59	Toe1
0	25	Mutyh
0	128	Zswim5
0	235	Urod
0	208	Hectd3
0	216	Eif2b3
0	172	Btbd19
0	395	Rps8
0	227	Tmem53
0	341	Rnf220
0	300	Eri3
0	355	Slc6a9
0	484	Atp6v0b
0	63	Dph2
0	362	Ipo13
0	189	St3gal3
0	74	Kdm4a
0	88	Hyi
0	165	Szt2
0	245	Med8
0	328	Ebna1bp2
0	25	Zfp691
0	159	Ccdc23
0	113	AU022252
0	62	Lepre1
0	315	Ybx1
0	165	Ppih
0	171	Ccdc30
0	54	Ppcs
0	58	AA415398
0	263	Foxj3
0	224	Hivep3
0	194	Foxo6
0	261	Scmh1
0	196	Nfyc
0	151	Exo5
0	142	Col9a2
0	242	Zmpste24
0	184	Rlf
0	381	Ppt1
0	127	Mycl
0	216	Trit1
0	160	Ppie
0	194	Pabpc4
0	406	Macf1
0	101	D830031N03Rik
0	253	Akirin1
0	311	Mycbp
0	257	Rragc
0	197	Utp11l
0	269	Sf3a3
0	224	Inpp5b
0	259	Mtf1
0	246	1110065P20Rik
0	229	Yrdc
0	184	Epha10
0	47	Cdca8
0	111	9930104L06Rik
0	240	Gnl2
0	184	Snip1
0	257	Meaf6
0	286	Mrps15
0	267	Oscp1
0	134	Lsm10
0	220	Stk40
0	240	Thrap3
0	341	Map7d1
0	288	Trappc3
0	115	Adprhl2
0	64	Ago3
0	382	5730409E04Rik
0	486	Psmb2
0	296	AU040320
0	248	Zmym4
0	313	Sfpq
0	204	Zmym1
0	206	Zmym6
0	106	Gm12942
0	292	Dlgap3
0	270	Smim12
0	320	Csmd2
0	310	Phc2
0	241	Trim62
0	260	Ak2
0	227	Rnf19b
0	307	Yars
0	88	C77080
0	343	Rbbp4
0	244	Zbtb8os
0	111	Zbtb8a
0	44	Zbtb8b
0	243	Bsdc1
0	176	Hdac1
0	394	Eif3i
0	357	Tmem234
0	259	Iqcc
0	352	Ccdc28b
0	254	Txlna
0	252	Kpna6
0	48	Tmem39b
0	372	Khdrbs1
0	354	Ptp4a2
0	105	1700003M07Rik
0	388	Bai2
0	84	Col16a1
0	270	Pef1
0	122	Serinc2
0	348	Zcchc17
0	192	Snrnp40
0	362	Pum1
0	345	Sdc3
0	175	Mecr
0	259	Srsf4
0	95	Gm12992
0	261	Ythdf2
0	190	Gmeb1
0	276	Taf12
0	156	Rab42
0	216	Snhg12
0	32	Snora61
0	26	Snord99
0	159	Trnau1ap
0	25	Rcc1
0	206	Snhg3
0	68	Med18
0	68	Sesn2
0	383	Dnajc8
0	145	Eya3
0	83	Xkr8
0	169	Rpa2
0	152	Ppp1r8
0	376	Stx12
0	271	Ahdc1
0	245	Wasf2
0	296	Tmem222
0	264	Wdtc1
0	311	Slc9a1
0	289	Nudc
0	87	Gpn2
0	71	Zdhhc18
0	76	Pigv
0	306	Arid1a
0	271	Dhdds
0	199	Ubxn11
0	65	Cep85
0	113	Zfp593
0	114	Pafah2
0	228	Paqr7
0	62	Sepn1
0	419	Tmem50a
0	356	D4Wsu53e
0	346	Syf2
0	305	Srrm1
0	366	Srsf10
0	291	Pnrc2
0	246	Fuca1
0	272	Hmgcl
0	210	Gale
0	302	Lypla2
0	280	Pithd1
0	452	Rpl11
0	143	Asap3
0	252	Zfp46
0	291	Hnrnpr
0	318	Luzp1
0	239	Ephb2
0	25	Zbtb40
0	279	Wnt4
0	471	Cdc42
0	388	Usp48
0	351	Rap1gap
0	339	Ece1
0	439	Eif4g3
0	374	Hp1bp3
0	311	Sh2d5
0	118	Kif17
0	367	Ddost
0	256	Mul1
0	25	Otud3
0	378	Minos1
0	342	Capzb
0	25	Pqlc2
0	178	Akr7a5
0	310	Emc1
0	358	Ubr4
0	191	Iffo2
0	88	Aldh4a1
0	278	Rcc2
0	498	Sdhb
0	381	Atp13a2
0	85	Mfap2
0	43	Szrd1
0	232	Fbxo42
0	229	Arhgef19
0	180	Zbtb17
0	278	Spen
0	47	B330016D10Rik
0	167	Plekhm2
0	127	Rsc1a1
0	175	Dnajc16
0	190	Casp9
0	243	Prdm2
0	152	Pramef8
0	236	Dhrs3
0	260	Vps13d
0	315	Smarca5-ps
0	177	Gm13139_loc2
0	25	Gm13051
0	85	Gm13139_loc1
0	133	Gm13251
0	25	Gm13157
0	173	Rps19-ps3
0	58	Zfp933
0	71	Miip
0	71	Fv1
0	297	2510039O18Rik
0	125	Clcn6
0	198	Mthfr
0	51	Agtrap
0	27	Mad2l2
0	205	Fbxo6
0	280	Fbxo44
0	27	Ubiad1
0	295	Mtor
0	191	Exosc10
0	345	Srm
0	25	Masp2
0	309	Tardbp
0	235	Casz1
0	200	Pex14
0	193	Dffa
0	118	Apitd1
0	221	Pgd
0	281	Ube4b
0	67	Nmnat1
0	135	Lzic
0	277	Ctnnbip1
0	301	Clstn1
0	161	Pik3cd
0	238	Tmem201
0	40	H6pd
0	202	Eno1
0	343	Rere
0	303	Errfi1
0	426	Park7
0	171	Per3
0	267	Dnajc11
0	134	Thap3
0	138	Klhl21
0	25	Zbtb48
0	187	Nol9
0	335	Plekhg5
0	206	Tnfrsf25
0	176	Gpr153
0	236	Icmt
0	330	Rpl22
0	199	Nphp4
0	254	A430005L14Rik
0	144	Dffb
0	165	Cep104
0	270	Lrrc47
0	222	Wdr8
0	306	Tprgl
0	90	Prdm16
0	311	Fam213b
0	191	Hes5
0	231	Pank4
0	180	Pex10
0	301	Rer1
0	134	Morn1
0	353	Ski
0	211	2610002J02Rik
0	324	Prkcz
0	102	2010015L04Rik
0	231	Nadk
0	246	Slc35e2
0	25	Gm16023
0	298	Cdk11b
0	193	Mib2
0	209	B930041F14Rik
0	432	Ssu72
0	124	Tmem240
0	197	Atad3a
0	29	2610204G22Rik
0	445	Mrpl20
0	273	Ccnl2
0	327	Aurkaip1
0	237	Mxra8
0	310	Dvl1
0	214	Cpsf3l
0	215	Pusl1
0	292	Acap3
0	185	Ube2j2
0	153	Gm5801_loc1
0	194	Fam132a
0	352	Sdf4
0	164	9430015G10Rik
0	394	Agrn
0	230	Noc2l
0	88	Samd11
0	122	Dhrsx
0	155	Gm13298_loc2
0	105	Gm20878_loc1
0	317	Fam133b
0	175	Rbm48
0	208	Pex1
0	250	Gatad1
0	281	Krit1
0	27	Mterf
0	346	Akap9
0	139	Gm9897
0	106	Fzd1
0	25	Gtpbp10
0	329	Sri
0	148	Slc25a40
0	25	Abcb1b
0	77	Abcb4
0	44	Tmem243
0	231	Dmtf1
0	203	9330182L06Rik
0	25	4921504A21Rik
0	336	Magi2
0	124	Phtf2
0	332	Tmem60
0	131	A630072M18Rik
0	229	Ptpn12
0	91	Gsap
0	180	Fam185a
0	243	Armc10
0	135	Napepld
0	307	Pmpcb
0	439	Psmc2
0	26	6030443J06Rik
0	122	5031425E22Rik
0	364	Kmt2e
0	110	AI506816
0	168	Rint1
0	29	2700038G22Rik
0	297	Klhl7
0	135	Nupl2
0	294	Mir684-1_loc5
0	194	Abcb8
0	362	Cdk5
0	201	Tmub1
0	324	Agap3
0	258	Abcf2
0	272	Chpf2
0	89	Mir671
0	254	Smarcd3
0	293	Nub1
0	109	2900005J15Rik
0	226	Galnt11
0	380	Kmt2c
0	199	4831440E17Rik
0	46	1700096K18Rik
0	25	Xrcc2
0	205	Paxip1
0	221	Htr5a
0	340	Insig1
0	273	Rbm33
0	184	Rnf32
0	231	Nom1
0	302	Ube3c
0	424	Dnajb6
0	25	3110082J24Rik
0	217	Gareml
0	351	Hadhb
0	313	Ept1
0	199	Drc1
0	161	Kcnk3
0	206	Slc35f6
0	339	Mapre3
0	262	Tmem214
0	25	Agbl5
0	459	Ost4
0	101	Khk
0	288	Abhd1
0	281	Preb
0	287	Atraid
0	60	Cad
0	303	Mpv17
0	272	Gtf3c2
0	310	Eif2b4
0	274	Snx17
0	343	Nrbp1
0	231	Ift172
0	291	Zfp512
0	257	Gpn1
0	191	Slc4a1ap
0	404	Mrpl33
0	41	Rbks
0	254	Bre
0	419	Ppp1cb
0	184	Yes1
0	274	Pisd
0	254	Prr14l
0	203	Depdc5
0	300	Ctbp1
0	311	Maea
0	159	Uvssa
0	134	Fam53a
0	158	Tmem129
0	39	Tacc3
0	240	Letm1
0	380	Whsc1
0	290	Gm1673
0	165	Haus3
0	27	Mxd4
0	225	Rnf4
0	305	Fam193a
0	88	Tnip2
0	99	Sh3bp2
0	452	Add1
0	188	Mfsd10
0	198	Nop14
0	61	Grk4
0	260	Htt
0	122	Msantd1
0	216	Adra2c
0	28	Trmt44
0	208	Acox3
0	338	Ablim2
0	355	Grpel1
0	246	Tbc1d14
0	286	D5Ertd579e
0	45	Man2b2
0	450	Ppp2r2c
0	281	Jakmip1
0	25	Evc
0	210	Evc2
0	220	Stx18
0	57	Zbtb49
0	201	Lyar
0	343	Tmem128
0	301	Drd5
0	99	Slc2a9
0	332	Bod1l
0	300	Cpeb2
0	241	Cc2d2a
0	343	Fbxl5
0	200	Cd38
0	234	Tapt1
0	354	Med28
0	97	Fam184b
0	25	Gm3414
0	149	Pacrgl
0	48	Gpr125
0	308	Dhx15
0	162	9230114K14Rik
0	25	Sepsecs
0	148	Pi4k2b
0	279	Anapc4
0	293	Smim20
0	341	Rbpj
0	301	Tbc1d19
0	180	Pgm1
0	334	Tbc1d1
0	173	Klf3
0	54	Fam114a1
0	293	Klhl5
0	194	Wdr19
0	323	Rfc1
0	309	Lias
0	254	Smim14
0	325	Ube2k
0	136	Pds5a
0	25	N4bp2
0	144	Nsun7
0	318	Apbb2
0	404	Limch1
0	365	Tmem33
0	288	Slc30a9
0	230	Guf1
0	245	Gnpda2
0	292	Commd8
0	40	Atp10d
0	182	Slain2
0	289	Fryl
0	305	Dcun1d4
0	278	Sgcb
0	182	Dancr
0	242	Fip1l1
0	169	Chic2
0	221	Srd5a3
0	232	Tmem165
0	232	Clock
0	285	Exoc1
0	140	Cep135
0	314	C530008M17Rik
0	25	Aasdh
0	357	Paics
0	326	Srp72
0	166	Rest
0	264	Polr2b
0	241	Lphn3
0	244	Cenpc1
0	312	Ythdc1
0	272	Utp3
0	59	Mob1b
0	216	Dck
0	351	Ankrd17
0	62	Mthfd2l
0	25	Btc
0	213	Rchy1
0	250	Cdkl2
0	300	Uso1
0	233	Sdad1
0	146	Nup54
0	33	Shroom3
0	358	Sept11
0	242	Ccng2
0	220	Cnot6l
0	273	Mrpl1
0	106	Bmp2k
0	120	Paqr3
0	257	Prdm8
0	322	Hnrnpdl
0	367	Enoph1
0	259	Sec31a
0	201	5430416N02Rik
0	197	Lin54
0	348	Cops4
0	156	Helq
0	320	Mrps18c
0	48	Fam175a
0	370	Wdfy3
0	50	Ptpn13
0	53	Aff1
0	255	Klhl8
0	88	Hsd17b11
0	234	Nudt9
0	213	Pkd2
0	450	BC005561
0	310	D930016D06Rik
0	25	Lrrc8b
0	25	Lrrc8c
0	227	Lrrc8d
0	260	Zfp326
0	262	Zfp644
0	25	Hfm1
0	236	Cdc7
0	67	Tgfbr3
0	221	Brdt
0	292	Ephx4
0	25	Btbd8
0	374	A830010M20Rik
0	232	Glmn
0	203	Rpap2
0	373	Rpl5
0	286	Fam69a
0	308	Mtf2
0	25	Ccdc18
0	260	Dr1
0	126	Pigg
0	178	Pcgf3
0	259	Gak
0	285	Tmem175
0	62	Idua
0	264	Fgfrl1
0	225	Zfp932
0	173	Plcxd1
0	183	Gtpbp6
0	200	Zfp605
0	244	Chfr
0	242	Golga3
0	239	Ankle2
0	238	Fbrsl1
0	174	Ddx51
0	277	Ep400
0	87	Pus1
0	273	Ulk1
0	160	Hscb
0	329	Ttc28
0	299	Pitpnb
0	223	Mn1
0	118	C130026L21Rik
0	261	Tpst2
0	170	Tfip11
0	178	Srrd
0	194	Hps4
0	164	Sgsm1
0	317	Wscd2
0	178	Ficd
0	286	Iscu
0	299	Coro1c
0	224	Usp30
0	25	Alkbh2
0	261	Ube3b
0	332	Mvk
0	228	Fam222a
0	134	Tchp
0	55	Git2
0	237	Ankrd13a
0	245	2610524H06Rik
0	372	2210016L21Rik
0	343	Sppl3
0	515	Gm13826
0	35	Unc119b
0	240	Mlec
0	301	Pop5
0	287	Rnf10
0	301	Coq5
0	251	Srsf9
0	260	Triap1
0	121	Sirt4
0	159	Pxn
0	409	Rplp0
0	294	Gcn1l1
0	287	Rab35
0	66	Ccdc64
0	262	Cit
0	42	Prkab1
0	340	Suds3
0	344	Taok3
0	175	Rfc5
0	120	Ksr2
0	263	Fbxo21
0	188	Fbxw8
0	234	2410131K14Rik
0	362	Med13l
0	198	Tbx3
0	164	Rbm19
0	273	Plbd2
0	133	Slc8b1
0	25	Tpcn1
0	252	Ddx54
0	248	Dtx1
0	285	Ptpn11
0	365	Rpl6
0	372	Gm15800
0	267	Naa25
0	371	Erp29
0	131	Tmem116
0	25	Adam1a
0	167	Mapkapk5
0	63	Acad10
0	175	Brap
0	339	Atxn2
0	41	Sh2b3
0	82	Fam109a
0	305	Ppp1cc
0	280	Pptc7
0	25	Rad9b
0	208	Gpn3
0	214	Arpc3
0	236	Anapc7
0	240	Ift81
0	173	P2rx4
0	359	Anapc5
0	349	Rnf34
0	139	A930024E05Rik
0	25	Orai1
0	139	Tmem120b
0	245	Rhof
0	198	Setd1b
0	272	Psmd9
0	290	Bcl7a
0	195	Mlxip
0	292	Diablo
0	312	Clip1
0	366	Rsrc2
0	353	Denr
0	71	Ccdc62
0	334	Hip1r
0	197	Ogfod2
0	298	Arl6ip4
0	264	Mphosph9
0	240	2810006K23Rik
0	332	Sbno1
0	292	Setd8
0	100	Snrnp35
0	365	Tmed2
0	319	Ddx55
0	255	Eif2b1
0	202	Gtf2h3
0	201	Tctn2
0	377	Atp6v0a2
0	296	Ccdc92
0	305	Zfp664
0	228	Scarb1
0	69	Dhx37
0	346	Bri3bp
0	293	Aacs
0	396	Tmem132b
0	144	Glt1d1
0	25	5930412G12Rik
0	102	Stx2
0	442	Sfswap
0	70	Zfp11
0	313	Mrps17
0	248	Gbas
0	317	Psph
0	411	Cct6a
0	148	Sumf2
0	326	2410018M08Rik
0	201	Vkorc1l1
0	241	Crcp
0	285	Tpst1
0	123	Kctd7
0	211	Rabgef1
0	259	Tmem248
0	413	Sbds
0	145	Tyw1
0	63	A330070K13Rik
0	295	Gatsl2
0	108	Wbscr16
0	235	Gtf2ird2
0	326	Gtf2i
0	129	Gtf2ird1
0	127	Clip2
0	259	Rfc2
0	170	Limk1
0	171	Wbscr27
0	261	Abhd11
0	237	Wbscr22
0	275	Dnajc30
0	188	Vps37d
0	117	Tbl2
0	236	Bcl7b
0	348	Baz1b
0	167	Nsun5
0	300	Pom121
0	278	Rhbdd2
0	350	Por
0	201	Tmem120a
0	315	Srrm3
0	33	Dtx2
0	189	Rasa4
0	371	Polr2j
0	25	Lrwd1
0	76	Alkbh4
0	223	Prkrip1
0	25	Sh2b2
0	363	Rabl5
0	145	4933404O12Rik
0	508	Fis1
0	228	Plod3
0	204	Ufsp1
0	260	Srrt
0	25	Trip6
0	242	Slc12a9
0	271	Pop7
0	320	Gigyf1
0	309	Actl6b
0	142	Tfr2
0	113	Mospd3
0	204	Gm20605
0	168	Sap25
0	236	Nyap1
0	93	Ppp1r35
0	106	Zcwpw1
0	262	Zkscan1
0	170	Zscan21
0	40	Zfp113
0	368	Cops6
0	81	Mcm7
0	116	Ap4m1
0	206	Taf6
0	130	Cnpy4
0	56	Mblac1
0	316	Lamtor4
0	157	6330418K02Rik
0	195	Zfp157
0	190	Zfp68
0	169	A430033K04Rik
0	270	Fam20c
0	358	Pdgfa
0	116	Heatr2
0	281	Sun1
0	242	Get4
0	229	Cox19
0	125	3110082I17Rik
0	227	Gpr146
0	236	Zfand2a
0	286	Ints1
0	218	Mafk
0	199	Psmg3
0	205	Mad1l1
0	145	Ftsj2
0	193	Nudt1
0	315	Eif3b
0	225	Chst12
0	197	Lfng
0	124	Iqce
0	209	Brat1
0	211	Amz1
0	224	Gna12
0	136	Sdk1
0	215	Foxk1
0	286	Ap5z1
0	132	Radil
0	233	Wipi2
0	195	Slc29a4
0	278	Tnrc18
0	205	Fbxl18
0	439	Fscn1
0	184	Rnf216
0	25	Rbak
0	197	Zfp12
0	123	Zfp316
0	162	E130309D02Rik
0	154	Zdhhc4
0	171	0610040B10Rik
0	314	Kdelr2
0	212	Daglb
0	232	Fam220a
0	293	Cyth3
0	259	Usp42
0	162	D130017N08Rik
0	254	Eif2ak1
0	232	Aimp2
0	197	Pms2
0	263	Ccz1
0	367	Lmtk2
0	281	Tecpr1
0	326	Bri3
0	347	Trrap
0	614	Arpc1a
0	420	Pdap1
0	309	Bud31
0	105	Ptcd1
0	164	Cpsf4
0	109	Zkscan14
0	104	Zkscan5
0	226	Zfp655
0	338	Rnf6
0	229	Cdk8
0	86	Wasf3
0	174	Usp12
0	362	Rpl21
0	179	Gtf3a
0	163	Mtif3
0	376	Polr1d
0	263	Pan3
0	383	Pomp
0	279	Mtus2
0	280	Katnal1
0	69	5930430L01Rik
0	475	Hmgb1
0	199	Uspl1
0	234	B3galtl
0	413	Fry
0	83	Brca2
0	190	N4bp2l1
0	244	N4bp2l2
0	323	Pds5b
0	157	Rfc3
0	285	Ccdc132
0	321	Casd1
0	227	Sgce
0	29	Peg10
0	81	Pdk4
0	510	Shfm1
0	269	Acn9
0	229	Mios
0	291	Rpa3
0	217	Gm16039
0	203	Glcci1
0	305	Ica1
0	290	Phf14
0	363	Tmem106b
0	85	Tmem168
0	265	B630005N14Rik
0	272	Gpr85
0	265	2610001J05Rik
0	34	1110019D14Rik
0	219	Tes
0	291	St7
0	217	Ing3
0	119	Pot1a
0	184	Zfp800
0	25	Gcc1
0	334	Snd1
0	296	Rbm28
0	149	Hilpda
0	380	Calu
0	280	Ccdc136
0	326	Tnpo3
0	246	Tspan33
0	231	Smo
0	352	Ahcyl2
0	156	Nrf1
0	361	Ube2h
0	247	Zc3hc1
0	280	Klhdc10
0	93	Tmem209
0	72	Cpa2
0	135	Cep41
0	258	Mest
0	236	Copg2
0	263	2210408F21Rik
0	114	Mkln1os
0	292	Mkln1
0	290	Chchd3
0	236	Exoc4
0	211	Slc35b4
0	311	Gm6644
0	227	Akr1b10
0	199	Agbl3
0	114	Tmem140
0	69	3110062M04Rik
0	323	Cnot4
0	159	Nup205
0	345	1810058I24Rik
0	148	Dgki
0	64	Creb3l2
0	290	Trim24
0	282	D630045J12Rik
0	65	Zc3hav1l
0	216	Ttc26
0	380	Ubn2
0	365	1110001J03Rik
0	486	Luc7l2
0	292	Clec2l
0	259	Hipk2
0	247	Jhdm1d
0	282	Mkrn1
0	195	Adck2
0	429	Mrps33
0	251	Tmem178b
0	237	Agk
0	242	Ssbp1
0	363	Ephb6
0	263	Gstk1
0	75	Casp2
0	201	Zyx
0	353	Cul1
0	62	Rn4.5s_loc1
0	54	Rn4.5s_loc2
0	62	Rn4.5s_loc3
0	54	Rn4.5s_loc4
0	89	Rn4.5s_loc5
0	25	Rn4.5s_loc6
0	49	Rn4.5s_loc7
0	65	Rn4.5s_loc8
0	93	Rn4.5s_loc10
0	296	Pdia4
0	83	Zfp398
0	200	Zfp282
0	114	Zfp212
0	107	Zfp783
0	201	Zfp956
0	127	Zfp777
0	169	Krba1
0	124	Zfp467
0	60	Zfp862
0	120	Lrrc61
0	160	Repin1
0	30	Zfp775
0	257	AI854703
0	166	Gimap8
0	220	Malsu1
0	116	Igf2bp3
0	310	Tra2a
0	160	Ccdc126
0	253	Mpp6
0	208	Nfe2l3
0	393	Hnrnpa2b1
0	410	Cbx3
0	106	Skap2
0	358	Tax1bp1
0	257	Scrn1
0	89	Fkbp14
0	202	Plekha8
0	174	2410066E13Rik
0	163	Znrf2
0	291	Ggct
0	328	Gars
0	136	Fam188b
0	31	Pde1c
0	319	Lsm5
0	254	Avl9
0	222	Nt5c3
0	174	Herc6
0	225	Pyurf
0	325	Lancl2
0	319	Abcg2
0	195	Fam13a
0	219	Tigd2
0	148	Gprin3
0	29	A730020E08Rik
0	154	Ccser1
0	31	Grid2
0	229	Smarcad1
0	25	Prdm5
0	100	Mad2l1
0	51	Gadd45a
0	100	E230016M11Rik
0	221	Rpia
0	198	Eif2ak3
0	25	Thnsl2
0	141	Krcc1
0	260	Rnf103
0	388	Chmp3
0	328	Reep1
0	252	Mrpl35
0	370	Immt
0	267	Ptcd3
0	148	Polr1a
0	205	Usp39
0	199	0610030E20Rik
0	195	Tmem150a
0	334	Rnf181
0	199	Ggcx
0	319	Mat2a
0	190	4930414L22Rik
0	90	Elmod3
0	272	Tgoln2
0	81	Tcf7l1
0	296	Kcmf1
0	377	Suclg1
0	171	Gm20594
0	92	Gcfc2
0	268	Mrpl19
0	332	Eva1a
0	188	Htra2
0	245	Aup1
