TF	target	importance
Zbtb7a	Tlk2	6.371870348274161
Hnrnpc	Top1mt	6.371865520934525
Celf4	Snap47	6.371861734713876
Bclaf1	Cmip	6.371828284486456
P4hb	Mvk	6.371721456359078
Ywhae	Tapt1	6.371717809329545
Rab2a	Srsf9	6.371694716476498
Arx	Steap2	6.3716234845398905
H2afz	Kxd1	6.371612012566111
Zbtb20	Gm2115	6.371588075181922
Cycs	Snhg9	6.371518556590965
Ugp2	Ppap2b	6.371510089905474
Mrps25	Mir7b	6.371473849877227
Apex1	H2-DMa	6.371400182977796
Olig1	Cyth2	6.37123927061433
Morn1	Mlf1	6.37123057338231
Psmc2	Polr2g	6.3710953605474
Tmem33	Ptges2	6.3710648922821935
Peg3	Rimkla	6.3709820500635805
Ywhae	Ppap2a	6.370939259081097
Tia1	Trim9	6.37093858209088
Prnp	Pip4k2c	6.370871046961831
Celf4	Pcsk5	6.370832822506098
Ncbp2	Hist3h2a	6.370831173970649
Fli1	Slc38a5	6.370741473919264
Celf4	Brpf3	6.370636889648839
Hadhb	Hsd17b4	6.370614956120859
Bcl6b	Hopx	6.3705663719143315
Hmgb2	Mbd4	6.370550859619534
Ywhae	Slc4a10	6.3705108059663855
Zfp503	1110032A03Rik	6.370484076544417
Rab14	Prkar1a	6.370475889132809
Bcl11a	Usp20	6.370455623145173
Prnp	Hepacam	6.370370370730388
Mkx	Scn1a	6.370319338333739
Polr2a	Rpgr	6.370316096412987
Celf6	Pdxk	6.370262851348359
Dlx1	Peg13	6.370241716949151
Suclg1	Ndufs7	6.370236108263917
Foxo1	Zfp597	6.370233983536233
Akr1a1	Mrpl16	6.370231779919086
Rab2a	Rnf103	6.370115619948107
Smarcc2	Megf9	6.370013397714462
Zfp507	Pex13	6.369931643738104
Clk1	Cep97	6.369930371319994
Tppp	Psmc2	6.369776027610645
Mapk1	Sema3a	6.369681722140315
Ctnnb1	Mta2	6.3695809068604845
Crem	Colec12	6.369533484416522
Jazf1	Bet1l	6.369444417928907
Terf1	Kdm3a	6.369435893150664
Got1	Mrps25	6.369392118915685
Zbtb20	Nuf2	6.369271559841136
Ckmt1	Atp6v0c-ps2	6.369220160882882
Bcl11b	Tubb2a	6.369168949764399
Pqbp1	Uqcr11	6.369110188266688
Stat5b	Rcan1	6.369099874993899
Tpi1	Gm6251	6.3689727099379985
Ywhae	Gba2	6.368949990543488
Akr1a1	Hn1	6.368935700612031
Zfp661	Cntrob	6.368740831529237
Diablo	Folh1	6.36872238542736
Neurod1	Gsta4	6.3687007440410515
Nfic	Dnmt3a	6.36869690546311
Nfe2l2	Fcgr1	6.368660269256133
Olig2	Atp6v0a2	6.368602180079217
Rb1	Ralb	6.368581713443154
Npdc1	Acap3	6.368535522279725
Jun	Dusp8	6.368464596101159
Tsnax	Kdm8	6.368450402584351
Rab2a	Ar	6.3683204477674655
Rpl6	Gm6251	6.368303249928299
Tcf4	Chst11	6.368293670047251
Nr3c1	Ssr3	6.368285611610207
Prdm4	Anxa11	6.3682552967868755
Nr3c1	Ddx5	6.368236155945842
Prnp	Lyz2	6.368159150406428
Klf9	Smim13	6.368143342601997
Rad21	Pex5l	6.368086831423486
Pkm	Slc9a6	6.3680527080267835
Myrf	Tpt1	6.367879888550044
Fhl2	Arpp21	6.367850173857542
Thra	Nsd1	6.367804260965161
Ywhae	Tfip11	6.367803972561338
Ubxn1	Ascl1	6.367655924473215
Uqcrb	Tmem237	6.367652721453892
Bcl11b	Lrrtm2	6.367651321697255
Got1	Fbxl4	6.367644525912283
Cfl2	Rpl35	6.3675793477498415
Ywhaz	Bhlhb9	6.367539558847091
Pura	Nop58	6.367492825825561
Ran	3110002H16Rik	6.3674923620117205
Cers2	Stk39	6.367478893545217
Mef2c	Mast2	6.367451323953192
Stau2	Gng3	6.3674179074365105
Foxp1	Cabin1	6.367403203680292
Zfp322a	Dock5	6.367360170911222
Pou3f4	Apitd1	6.367326251593686
Tcf4	Ahi1	6.367325249462255
Nucb1	Gpd1	6.3673014551487315
Dnmt3a	Larp1	6.367260915179964
Adarb1	Usp42	6.367240865551943
Nfe2l3	Hepacam	6.367180023034598
Suclg1	Gnb5	6.367149689671436
Tceal5	Tenm1	6.367133579641386
Ywhaz	Gpr135	6.367125254117738
Celf5	Wac	6.367025003551883
Rab14	Bzw2	6.367005938723781
Srp9	Rps16	6.366978866861294
Gtf2a2	Mrpl9	6.366868210175705
Zfp207	Lyrm2	6.3668597486289755
Zmat2	Spsb3	6.36682491507113
Rpl35	Polr2d	6.366680854719977
Hadhb	Rdh10	6.366633200248674
Pkm	Nup133	6.366626990477043
Myrf	Itfg3	6.366544875632622
Rufy3	Hgs	6.366503552777027
Klf7	Strn	6.3664541170493125
Pkm	Rabgef1	6.3664536697576715
Canx	C530008M17Rik	6.366420391043339
Zfp942	Gpr45	6.366298923446472
Zfp263	Gdap10	6.366254233035162
Foxg1	Znf512b	6.366231889532216
Sox5	Sae1	6.366119101078073
Zfp655	Ttpal	6.366113351085453
Dusp26	Cnnm4	6.366049147078205
Peg3	Ankrd34b	6.3660075480410425
Rab18	Dnaja3	6.365897541036308
Glyctk	Cd2bp2	6.365860549295362
Nfkb1	Phc3	6.365771272685853
Rab18	Rps10	6.365768418896892
Zfp563	Peg13	6.365648327039526
Esrra	Thoc6	6.3656209505688786
Ran	Rngtt	6.365478718591006
Smarcc2	Huwe1	6.365390766414077
Psma6	Ndufaf3	6.365334356314078
Olig2	Luzp2	6.365202415898827
Ywhaz	0610010K14Rik	6.365166578762218
Prdm16	Pnpla7	6.365119760224817
Foxq1	Insr	6.365100735295596
Ywhae	Nrbf2	6.365055677034943
Ywhaz	Upf3a	6.365043772824658
Mrps25	Gapdh	6.365019886728912
Celf6	Upf3b	6.3649119392714155
Ran	Eif3i	6.364904697072976
Ywhae	Asphd2	6.364864963787157
Zfp207	Xpo5	6.364863654766102
Zfp689	Ifrd1	6.3648296236685304
Tead1	Gpr116	6.364747550265477
Rab2a	Gpc1	6.364700640769444
P4hb	Heatr2	6.364580052750465
Foxp1	Dcbld1	6.364423276079586
Tceal5	Csrp1	6.3643716895632645
Rufy3	Pak1	6.3642830760180695
Celf6	Araf	6.364142776912846
Bcl11a	2310022A10Rik	6.364122067118787
Dazap1	Hsd17b7	6.364118667767073
Satb1	Ube2d1	6.364060038552447
Lsm6	Rpl23	6.363998744975464
Olig2	Mtmr10	6.363822058207176
Gtf2a2	Vdac3	6.363755313904449
Zfp438	Smg7	6.363706281886369
Creb5	S1pr5	6.363667575797861
Ywhae	Slc25a46	6.363607516112716
Zfp688	Chchd2	6.363595156438706
Mdm2	Ist1	6.363548500269542
Id4	Frmpd1	6.363521174198058
Pqbp1	Zcchc12	6.3635126429425855
Hbp1	Gm7977	6.36348416021071
H2afz	Idh3b	6.363461000204429
Kdm4a	Adrbk2	6.3634536358285
Tsn	Bloc1s5	6.363430687598884
Rufy3	Trappc3	6.363366688023313
Zbtb18	Fndc4	6.3633560520816355
Luzp2	Sh3gl3	6.363350943341381
Pkm	Sh3bp5l	6.363252971359184
Ywhaz	Mapre3	6.363225468625612
Ywhaz	Diras2	6.363185190593199
Gm14305	Tomm7	6.363125407732462
Spag7	Fam26e	6.3631107492514545
Rab2a	Mapk14	6.363065843874505
Nelfa	Thpo	6.362956806977719
Etfb	Ptbp1	6.3629270372597055
Pqbp1	Zwint	6.362918630339565
Agap2	Nop56	6.362755157755351
Foxf2	Prkch	6.362728612247768
Rab2a	Cdk10	6.362717648323558
Got1	Rwdd1	6.362658876133124
Tcf4	Hdac3	6.362593194947587
Tpi1	Taf13	6.362546086348201
Nkx6-2	Rcbtb1	6.362499453463699
Ncald	Bcl2	6.362282016290496
Ncor1	Ralbp1	6.362223695266213
Tsnax	Man1a2	6.3622135932922586
Ywhae	Nova1	6.362124324825455
Rufy3	AA465934	6.362116449072068
Rps4x	Senp3	6.362092748856699
Sf3b1	Gnl3l	6.362032813235731
Celf4	C2cd5	6.362030657519502
Nme1	2210408I21Rik	6.362010368141558
Peg3	Sos1	6.36200872119893
Arid5b	Adam15	6.3619935494188065
Nr2f1	Stk11	6.3619646821996065
Mef2c	Kcnj12	6.361676436603638
Aff4	Araf	6.361539386620719
Canx	Bcap29	6.361502890920108
Tsc22d4	Plod3	6.361499170378623
Zbtb20	2810055G20Rik	6.361406862223291
Psmd12	Maf1	6.361344740210519
Mapk1	Vps13b	6.361337168615097
Hmgb1	Dnajc24	6.361305184968639
Dlx5	Apba1	6.361293732303188
Zbtb18	Stag1	6.361254073362829
Rab2a	Sin3b	6.361189057908076
Cux1	Osbpl1a	6.361179112594941
Pkm	Nrsn1	6.361143672831503
Canx	Msantd4	6.3610697833490315
Ybx1	Tob1	6.361028737251593
Cers2	Cyth1	6.360997389198839
Hivep2	Ylpm1	6.360974911428858
Tcf4	Med9	6.3609711039518615
Cycs	Pigk	6.360946322519745
Rufy3	Ttc1	6.360906614717362
Nme1	Eif5a2	6.36086307365504
Kmt2a	Wsb1	6.360804614218193
Fos	Mpp5	6.360740025303115
Zbtb18	Ints10	6.360538150924477
Pura	Pja1	6.360470686455276
Hmga1-rs1	2510009E07Rik	6.360417383884817
Prnp	Rnf139	6.360352341242552
Uqcrb	Vamp8	6.360254620179702
Mylk	Filip1	6.3602519450827595
BC005561	Vps13b	6.360115617336766
Rbfox2	Tm9sf4	6.360072189657716
Tcf4	Prkcb	6.360041813471475
R3hdm2	Crhr1	6.359970754634552
Mef2c	C630020P19Rik	6.35990173443478
Lef1	Ltbp4	6.359846798865106
Luzp2	Cadm4	6.359757118607102
Tppp	Sc5d	6.359690689502892
Akr1a1	BC003965	6.359630937004715
Fos	Csnk1d	6.359523257279652
Prdm1	Rpl36a	6.359509123083378
Tia1	Ash1l	6.3594437300632425
Epas1	Ptpn14	6.359378576466937
Cycs	Rpl14	6.359376521808187
Tmem33	Acadsb	6.359361636143462
Sox18	Lef1	6.359345424139678
Ywhae	Zbtb22	6.359344201058173
Sod1	Mrpl39	6.359247110284257
Tcf4	Tdp2	6.359174408384883
Psma6	Naa10	6.359129503036167
Foxn3	Rpl18	6.359125552124656
Rab14	Fastk	6.359105512461421
Ywhaz	Xab2	6.35907352215332
Nap1l1	Timm13	6.359055546850461
Pold2	Anln	6.359035765593806
Suclg1	Mrpl9	6.359007704933171
Cxx1c	Fbxo25	6.358960068606364
Canx	Gm12504	6.358903606752712
Gm14305	9530082P21Rik	6.358899583550328
Nfe2l2	0610031J06Rik	6.358889140356795
Nkx6-2	Gm9846	6.358819083722398
Pqbp1	Gm14440_loc1	6.358769705254061
Klf5	Efemp1	6.358765757737475
Hadhb	Acadvl	6.358682445318308
Mef2c	Nr1d2	6.358676317802989
Zfhx2	Dzip1	6.358675830290475
Ywhaz	Nipa2	6.358655992723819
Pgam2	Ndst4	6.358541240274015
Uqcrb	Lage3	6.358480928894651
Diablo	Tmod1	6.358464651235518
Prnp	Dmwd	6.358269431729426
Celf4	Gm1821_loc1	6.358232930909329
Tcf4	Dcaf11	6.358189328118624
Olig1	Strn	6.358183900307471
Ewsr1	Cadps	6.358160167409702
Mrps25	Tmem50a	6.3581507694078105
Cycs	Sf3a3	6.358150522990972
Rpl6	Rtca	6.358074564680851
Fhl2	2610017I09Rik	6.358011490496199
Elk3	4922501C03Rik	6.357995372284984
Gtf2ird1	Sclt1	6.357973350837978
Zfp462	Cacna1d	6.357972884740401
Pkm	Ufm1	6.3579634831155865
Sox9	Emp2	6.357934743026561
Cers4	Snrk	6.357891112511037
Usp39	Mrpl38	6.35785923367674
Id1	Id4	6.3577393168908225
Terf2	Brf1	6.357680088225892
Ran	Snx17	6.35763008639847
Rufy3	Tro	6.357618487966219
Nr2f2	Arap2	6.357611279003763
Nmral1	Dcps	6.357587666406706
Tsnax	Hkdc1	6.357568623440937
Nfe2l1	Shoc2	6.357446539658531
Arx	Pcsk1n	6.357375028974304
Ran	1810043H04Rik	6.357333513530408
Epas1	Itpripl2	6.357305106188753
Zbtb18	Wnt2	6.35729975094441
Mapk1	Gaa	6.357259103207626
Ywhaz	Sepp1	6.357244468851621
Nmral1	Enpp6	6.357177551050634
Sod1	B9d1	6.357140438669382
Celf5	Akap13	6.357139434945195
Cxx1c	Fkbp8	6.357128326732722
Nmi	Slc40a1	6.357062958422471
Uqcrb	Slc35f4	6.357047949703335
Pura	Rwdd2a	6.357042180247538
Rab2a	Clec16a	6.356941624106433
Nr2c2	Pcnx	6.356850014457735
Prnp	Riok2	6.3567361851808855
Abcf2	Mkks	6.35673201382083
Rbms1	Tapbp	6.356670184670372
Zfp551	Bank1	6.35666224907667
Zfp689	Pxdc1	6.356659739907788
Prdx5	Ppp3r1	6.356642886152858
Cebpa	Swap70	6.356590932218561
Cfl2	Gm13889	6.356559049667699
Hspa5	Tmx1	6.356515501930943
Zfp708	Mthfsd	6.356502259813485
Sox18	Ptrf	6.356418346207922
Poli	Mlst8	6.356390104094426
Nfe2l2	Clec4n	6.356388942900156
Luzp2	Cbr3	6.3563484647613455
Celf6	Crebrf	6.356334910003925
Zfp422	Me2	6.356321014170322
Hivep2	Birc6	6.356319738721906
Ywhae	Pclo	6.356193505296943
Rorb	Ldhb	6.35615413470412
Bmyc	Crip2	6.356152900362544
Psmd12	Mrps23	6.356107763519552
Noc2l	Wnt7b	6.356049150108944
Ywhaz	Zdhhc3	6.356006887674356
Peg3	Ptprn	6.35599963144219
Tia1	Exd2	6.355937169580802
Ywhaz	D230025D16Rik	6.355922441407699
Cebpz	Rbm18	6.355897397190157
Rab18	Rhoa	6.355886598339701
Ywhaz	Pcnxl4	6.35583668793688
Celf5	Gtl3	6.355817866366531
Sall1	Pcsk6	6.355807431476594
Zfp706	Meg3	6.355644381841911
Psmc2	Tmem14a	6.355640667878661
Bcl11b	Syp	6.35556732360905
Med30	Fkbp9	6.355567206907655
Pou3f1	Map4k3	6.3555540648726385
Rab2a	Tnrc6b	6.35549867803986
Bclaf1	Hars2	6.355385180620259
Ywhaz	Dgcr2	6.355117088725881
Ctcf	Brd4	6.355038555700389
Peg3	Atp6v0d1	6.355024049477673
Mef2c	Gad1	6.354976200404228
Ywhae	Rnf41	6.354939973399306
P4hb	Dusp10	6.354912584434616
Ctnnb1	Stk11	6.354850182234891
BC005561	Ccnl1	6.354846379124592
Tpi1	Ralyl	6.354677796291757
Sod1	Vdac3	6.354665575757241
Ugp2	Sc5d	6.354590684134211
Prdx5	Hspd1	6.354521740175827
Tppp	Tmem230	6.354463159739884
Canx	Mybbp1a	6.354389421270882
Canx	AI314180	6.354371010781491
Hp1bp3	Rapgefl1	6.3543517559279765
Psma6	A430005L14Rik	6.354340039565143
Zfp462	Nptx1	6.354331099931766
H1fx	Dcaf12l2	6.3543076342003335
Gtf3c5	Psat1	6.354242601367711
Jun	Lrp6	6.354232134495617
Celf4	Cebpz	6.354043161045629
Rab14	Ehd3	6.354028111473771
Celf4	Nrxn3	6.354007294548945
Stub1	Limd2	6.353919670707191
Zfp532	Zcwpw1	6.353868887783224
Celf5	Prkce	6.353774114371807
Canx	Syngr1	6.353637202670162
Rufy3	Fstl5	6.353614330940539
Pkm	Phospho2	6.353612057113389
Bcl11a	Fam132a	6.353550627806023
Ugp2	Asah1	6.353482124081268
Klf9	Gm13305_loc1	6.353400311902157
Nkx6-2	Srd5a1	6.353352685671102
Prnp	Cdh8	6.35310030065098
Hif3a	Plekhh3	6.353012193417247
Bcl11b	Med24	6.352991872383627
Nr2f2	Cacnb2	6.352980351304006
Cyb5r1	Echdc2	6.352973699482369
Zmat2	Orc4	6.35287772185236
Zbtb18	Gm13315	6.352794804616819
Foxg1	Arpc2	6.352759880641844
Ywhae	Atg16l1	6.352743260426999
Psma6	Nedd8	6.3527394390900245
Erf	Neo1	6.352675868395715
Hp1bp3	Glt25d1	6.3526212882722914
Zfp934	Myo1d	6.352542374194238
Ncbp2	Nutf2-ps1	6.352541750840697
Sf1	Usp24	6.352417926550101
Bcl11a	Mprip	6.352283537255574
Cstf2	Tubg1	6.352278222439576
Pkm	Kdelr1	6.3522237530164976
Mapk1	Arf2	6.35220102443163
BC005561	Syne1_loc2	6.352174833280372
2310045N01Rik	Gm5506_loc1	6.351864179171393
Tcf4	Cdk17	6.3518317193908365
Rps4x	Rpl27a	6.3518161847961885
Rab2a	Ank2	6.351809439939405
Nme1	Rsrc2	6.351793326926755
Usp39	Gnpnat1	6.351783984284678
Myrf	Ehd1	6.351689599807899
Psma6	Snhg6	6.351656750376084
Creb3	Ppia	6.351607939189179
Cat	Pttg1ip	6.3515868985005985
Nme1	Mlx	6.351563003904609
Yod1	3110035E14Rik	6.351533275851655
Meis1	A830080D01Rik	6.351473808381963
Tcf4	Slc27a4	6.351322447260855
Mkx	Lypd6	6.351241005283118
Npdc1	Med24	6.351209511948923
Hspa5	Ndufb2	6.351197307687701
Ywhaz	Prr14l	6.351101534009048
Cxx1c	Pdxk	6.351058115433857
Ywhae	Bop1	6.351040676466517
Zfp326	Golt1b	6.351033515813326
Lrrfip1	Mdn1	6.350987001951783
Pik3c3	Lsg1	6.350925382516535
Zbtb18	Mas1	6.350917820852075
Prdx5	Smu1	6.350839329609384
Rab14	Appl1	6.350816338249115
Tceal5	Sept4	6.350775966345185
Zfp445	Dbndd1	6.350647264152951
U2af1	Asrgl1	6.35059492669335
Zbtb18	Luzp1	6.350489491986363
Klf9	March5	6.350471963452655
Pik3c3	Dctn2	6.35036293598591
Ckmt1	Dynll1	6.350313150132183
Smap2	Gm5512_loc1	6.350234095607994
Ywhae	Ywhaq	6.350225853549354
Pir	Crip2	6.35021174658747
P4hb	Tm7sf3	6.350207205151057
Rpl35	Bnip3	6.350138541701969
Cxx1c	Blcap	6.350137753761249
Srebf1	Dchs1	6.3501341343438344
Hnrnpa0	Bcl7a	6.3500950042822835
Myrf	Fam107b	6.350056009979442
Nono	Pdlim7	6.350044416591438
Hnrnpa0	Cep170	6.350004589437388
Zfp148	Suz12	6.349993127551156
Bcl11a	Zfp428	6.349979487398462
Bcl11a	Khdrbs3	6.349890259479549
Zfp408	Prr24	6.349800171861434
Rufy3	Adcy3	6.3496305536147135
Ezr	Acad11	6.349602122737801
Klf6	Gm9846	6.349578467558961
Psma6	Pnkp	6.349541167507535
Prnp	Neurl1a	6.349493727275096
Ywhaz	Abcc5	6.349419763001001
Zbed6	Ccdc88a	6.349386924174796
Got1	4930503E24Rik	6.349375408342005
Ruvbl1	Surf2	6.349362224531178
Tbp	Chst2	6.3493593107637025
Nr1d1	Vgll4	6.349353558471957
Celf4	A830082N09Rik	6.349289649556189
Hivep1	Cdr1	6.349204976099494
Bcl11b	Soga3	6.349176571073166
Canx	Ankrd11	6.348850134995998
Smad7	Kazn	6.348773212527272
Snapc5	Hilpda	6.348584168375868
Arntl	Cx3cl1	6.34854763680545
Acaa1a	Pcbp4	6.348489629163917
Bclaf1	Kif5a	6.348435281079526
Rab2a	Tspyl5	6.348326468246563
Sox11	Olfm1	6.348282211513167
Celf4	Rplp2	6.348254746745211
Cers5	Eef1a1	6.348251525408557
Runx1	Rab3il1	6.3482366624958155
Cxx1c	Tenm1	6.3482004320131935
Got1	Psmc5	6.347987394448539
Setdb1	Basp1	6.3478922844376635
Tpi1	Dnajc12	6.347891618816853
Gmeb1	Alox12b	6.34784158966361
Adarb1	Aplp2	6.34777181399018
Hmgb2	Ly86	6.347743810610298
Ran	Dlst	6.347699937249817
Cxx1c	Bean1	6.347639155463609
Peg3	B930041F14Rik	6.347604566300763
Nr2c2	Erlin2	6.347591569213048
P4hb	Tmem163	6.347395308005678
Mef2c	Fgfr1op2	6.3473040924067465
Dusp26	Hdac6	6.3472997585719835
Ywhaz	Csrnp3	6.347263615285488
Epas1	Bmpr2	6.347251854918845
Tppp	Pcyox1	6.347224749262008
Pura	Cuedc2	6.347223717584754
Foxg1	Bag4	6.347168817341435
Cycs	Gm13308_loc1	6.347168718687698
Tcf4	Ikzf5	6.3471092974004915
Nr2f1	Syt1	6.346942656623791
Pkm	Cuedc2	6.346941657295067
Prdx5	Psmc4	6.346877749726885
Zbtb49	Hdac3	6.346854506722581
Mkx	2510003E04Rik	6.346777926983391
Timm44	Fhad1	6.346769253012953
Snd1	Ablim2	6.346717835609856
Ckmt1	Syngr3	6.346614128431893
Zmat2	Ssbp3	6.346578054924504
Fezf2	2900055J20Rik	6.346516111733086
Fez1	Gtf2h5	6.346353795273869
Peg3	Marcks	6.34628236119673
Tmem33	Aph1a	6.3462318978030305
Klf13	Sesn3	6.3462123864373625
Peg3	Chst10	6.346150107634478
Klf4	Esyt1	6.34611433952208
Rufy3	Aptx	6.346070469854098
Cfl2	Rab30	6.34597266156184
Anxa1	Myo1e	6.34593554391769
Sox11	Ccdc88a	6.34575635134841
Fhl2	Vti1b	6.345754823926983
Sod1	Meaf6	6.34572267432322
Celf4	Ipo11	6.345568538636106
Hivep2	Gse1	6.345500053844534
Hnrnpc	Eif4a1	6.345497435571873
Rufy3	Slc39a6	6.345494074468937
Olig1	Rnf141	6.34545799496735
Celf6	Pnoc	6.345433550097743
Celf5	Eml6	6.345343988014506
Celf4	Eif4e	6.34529969142219
Nme1	Hmgcr	6.345217561230226
Smarca5	Lsm14a	6.345129627114584
Cycs	Prdx6	6.345119134151664
Smarcc2	Naa35	6.345095624392271
Id4	Ppp1r3g	6.345052613279168
Psma6	0610037L13Rik	6.3450371486980615
Bcl11b	Dynlt1c_loc2	6.344832646426049
Zfp454	Fbxo36	6.34482382419586
Zfp637	Snhg6	6.3447795830614515
Bclaf1	Bace1	6.344738044917546
Canx	Ercc5	6.344641116582525
Rpl35	Hfe	6.3445641745195624
Celf4	Ppp1r11	6.3445341718090775
Got1	Cops7a	6.344518108181354
Nfib	Fads1	6.344507966661406
Sf3b1	Agtpbp1	6.344432899455532
Celf4	Smc5	6.344363907400872
Dnmt3a	Prkcz	6.344291816088696
Tsn	Dynlt3	6.344217896334487
Ran	Tmem251	6.344154723432645
Ywhaz	Rnf115	6.3441133863420776
Hivep2	Vhl	6.344067225344011
Zfp91	Scn1b	6.343999273940559
Tcf4	Mbnl1	6.343950180749188
Psmd12	Snrpb	6.343856211990588
Dlx2	Xrcc1	6.343825692395918
Olig1	Tmem117	6.343785862049684
Npdc1	Ints3	6.343716018258067
Stau2	Adnp	6.343712090866647
Nfe2l1	Anapc5	6.343700147658858
Nme1	Dhx30	6.3436162656693975
Fezf2	Pcp4	6.343612113523553
Foxp2	Vsnl1	6.34357414537679
Rpl6	Hccs	6.343491343016521
Uqcrb	Stk39	6.343408234252052
Rufy3	Atf2	6.343357089395007
Ran	Dctn6	6.343343094243096
Hmgb3	Dnajb4	6.343326776974974
Msx1	Wdr16	6.343228493434667
Olig1	Fos	6.343218671708078
Hspa5	Wac	6.343193399669169
Ywhae	Ankrd32	6.343164264273287
Got1	Gid8	6.343154899163815
Ywhae	Trappc9	6.343148117449784
Dusp26	Hpcal1	6.343134519211404
Tcf7l2	Sertad2	6.343130871511752
Cycs	Ppm1a	6.343054117819713
Klf3	Zfp944	6.343000646457798
Msx1	Krt15	6.342914562706237
Ywhae	Ift57	6.342896302218126
Rab14	March7	6.3428600859752855
Zfp689	Pdcd2l	6.342763955993696
Zcchc17	Nop56	6.3426946026202184
Creb3	Npc2	6.342673791121758
Anxa1	Itgbl1	6.3426086309839915
Tppp	Elovl1	6.3426053194590555
Dlx1	Sh3bgrl3	6.342592136843124
Gtf2a2	Ergic3	6.3424458657802285
H2afz	Mrpl18	6.3424430990959255
Taf9	Armc1	6.342430497677889
Nme1	0610009B22Rik	6.342420868739173
Celf4	Sez6l	6.342412063011407
Hmgb1	Eif3l	6.342398527165356
Tia1	Gm1821_loc2	6.342323489829723
Foxn2	Myo1d	6.342299021801891
Rbak	Znhit1	6.34229325231033
Celf5	Ppig	6.34225233439837
Etv4	Radil	6.342241571027678
Prdm16	Gem	6.342186459199704
Akr1a1	Fbxo44	6.342159260690125
Zfp266	Acad8	6.342100642266561
Thoc2	Actn4	6.342083791063301
Psmc2	Gps1	6.341997382896652
Pax6	Pdcd2	6.341991756396934
Zbtb18	Rasd1	6.341938366867648
Celf5	Cers4	6.341745205045442
Rpl35	Znhit3	6.341579166337529
Pbx1	Celf4	6.341565879207922
Sod1	Spink10	6.34151378618511
Epas1	Fmnl3	6.341496943763203
Nanos1	Fastkd1	6.341353996914396
Pqbp1	Rpl23	6.34131884160915
Mafb	Akap2	6.341254912300769
Gtf3c5	Tet2	6.341106857900313
Nfkb1	Cflar	6.340985388599937
P4hb	Agpat4	6.340962583937881
Ecsit	BC029214	6.340959363784848
Thoc2	Arpp21	6.340943333597469
Sp110	Tnfaip8l2	6.340870448461459
Tcf4	Smg5	6.340852783461947
Ets1	Angpt2	6.340794663340043
Ncor1	Atg2a	6.340775261704561
Epas1	Dkk2	6.3407487701681235
Tbr1	Mctp1	6.3407113992273
Fez1	Uqcrc2	6.3406935261966515
Zfp740	0610007P14Rik	6.340608893555469
Zfp30	AI593442	6.340540324046406
Ywhaz	Vps45	6.340536508753774
Rab2a	Vps39	6.340506102063146
Tcf4	Zfp12	6.340440474158323
Celf4	AW549877	6.340351177523728
Ran	Hmg20a	6.340343359889776
Nfatc3	Nudt16	6.340332216451448
Nkx6-2	Pdlim4	6.340270426813006
Rufy3	Wipi2	6.340213308840253
Ywhae	Arhgef3	6.34020690104097
Ywhae	Jak2	6.340198892871777
Olig2	Sept4	6.340097494135902
Got1	Ccdc12	6.340097182238082
Celf4	Prkar2a	6.340087897367375
Sall3	Vegfa	6.339979623204239
Rpl35	Ubl5	6.339966352989567
Arnt2	Ckap4	6.339955102609349
Cpeb1	Gabra2	6.339870374178953
Anxa1	Il17ra	6.339862713313125
Celf4	Mkrn2	6.339835925717955
Got1	Aars	6.3398353035071295
Lhx6	Opcml	6.339827571826993
Zhx1	Pnck	6.339798781727646
Zfp606	Snx1	6.339771308749826
Pqbp1	Gm10094	6.339757761695631
Mapk1	Stk4	6.339664142173159
Tppp	Lss	6.339649464270809
Celf5	Armc8	6.3396485627445
Gpd1	Plekhf1	6.339641309469672
Nap1l1	Dcbld2	6.339569475355
Foxg1	Kcnd2	6.339465251573114
Atf3	1700007G11Rik	6.339330816378504
Cd59a	Vamp7	6.339306051522691
Agap2	Slitrk2	6.339256426902035
Id1	Slc16a1	6.339136712913794
Npdc1	Rnf6	6.3390921160417335
Smarcc2	Rock2	6.339083318807591
Foxg1	Cadps2	6.339065815357738
Got1	Flywch2	6.338979255040306
Hadhb	Dazap2	6.338971544899061
Nfe2l1	Khdrbs1	6.338931251828028
Nap1l1	Snx10	6.338913229757313
Nr2f1	Ccl27a_loc2	6.338729679886477
Psmd12	Tex264	6.338725664472231
Celf4	Gmcl1	6.338697016040263
Tagln2	Golim4	6.338676477432392
Celf4	Rapgef4	6.3385544502469715
Rpl35	Lrpap1	6.338496208830899
Klf16	Limd2	6.338337644281692
Foxp1	Gfra2	6.338297376377206
Ncor1	C2cd2l	6.33827894640801
Etv6	Mtmr10	6.338242402705258
Nfib	Ube2b	6.338150133334366
Canx	Oaz1-ps	6.338065793158063
Tceal5	2700094K13Rik	6.338056165939903
Zfp131	Lnpep	6.337961371513977
Bcl11b	Arl15	6.337854390251564
Peg3	Pou6f1	6.337757282729597
Id1	Tap2	6.337684139350688
Ywhae	Akap10	6.3376707803859365
Sf3b1	Cdc42	6.337657351748399
Nap1l1	Meaf6	6.337652538815011
Ppargc1a	Pde2a	6.337575361315289
Psmc2	Mrpl19	6.337563177748339
Tia1	Faah	6.337518208075871
Chd2	Usp34	6.337398009634174
Hmgb1	Lmf1	6.337391364328231
Hmgb1	Atp8a1	6.337360079814095
Plagl2	Mcl1	6.337279329207065
Stub1	Ipo4	6.33727929780877
Ncald	Arpc5	6.337191976748974
Celf4	Pdgfa	6.337107038558502
